MSKU,"Product Description",Category,"Image Filename","Image Relative Path","Source URL","Source Type","Match Method","Match Confidence","Image Status","File Size Bytes",Notes
9841,"An Intel Core i5-14400 processor for the LGA 1700 platform with a listed 4.7GHz clock speed. It is suitable for modern desktop systems used for productivity, gaming, and multitasking.",PROCESSOR,"Intel Core i5-14400 4.7GHz LGA 1700 Processor MPK.jpg","assets/products/Others/Intel Core i5-14400 4.7GHz LGA 1700 Processor MPK.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/Intel_Core_i5-14400_4.7GHz_LGA_1700_Processor-a.png?v=1711095780,easypc,name,HIGH,DOWNLOADED,62749,"title=Intel Core i5-14400 4.7GHz LGA 1700 Processor; exact/near title; saved 1000x1000 PNG"
10911,"An Intel Core i9-14900K Raptor Lake processor using the LGA 1700 socket with a 3.20GHz listed base clock. It is designed for high-performance gaming, content creation, and demanding multitasking.",PROCESSOR,"Intel Core i9-14900K Raptor Lake Socket LGA 1700 3.20GHz Processor MPK.jpg","assets/products/Others/Intel Core i9-14900K Raptor Lake Socket LGA 1700 3.20GHz Processor MPK.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/Intel_Core_i9-14900K_Raptor_Lake-a.png?v=1699596454,easypc,name,HIGH,DOWNLOADED,61953,"title=Intel Core i9-14900K Raptor Lake Socket LGA 1700 3.20GHz Processor; exact/near title; saved 1000x1000 PNG"
11592,"An Intel Core Ultra 7 processor using the LGA 1851 platform with a listed 5.5GHz clock speed. It is designed for modern high-performance desktop systems requiring strong computing performance.",PROCESSOR,"Intel Core Ultra 7 processor 270K Plus LGA 1851 5.5Ghz Processor.png","assets/products/Others/Intel Core Ultra 7 processor 270K Plus LGA 1851 5.5Ghz Processor.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/IntelCoreUltra7Processor265KLGA18515.5GhzProcessor_2.png?v=1732600317,easypc,name,HIGH,DOWNLOADED,182426,"title=Intel Core Ultra 7 Processor 265K LGA 1851 5.5Ghz Processor; token_ratio=0.83; saved 1000x1000 PNG"
11384,"A weekend promotional discount item representing a ₱1,355-off offer. It is intended to apply the listed promotional discount to an eligible purchase.",PROMOTIONAL,,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
11372,"A weekend promotional discount item representing a ₱2,155-off offer. It is intended to provide the listed discount when applied to an eligible promotional purchase.",PROMOTIONAL,,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
11386,"A weekend promotional discount item representing a ₱275-off offer. It is intended for qualifying purchases included in the store's weekend promotion.",PROMOTIONAL,,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
11381,"A weekend promotional discount item representing a ₱390-off offer. It is intended to reduce the purchase price of eligible products during the promotion.",PROMOTIONAL,,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
11382,"A weekend promotional discount item representing a ₱400-off offer. It is intended for eligible products covered by the store's weekend promotional campaign.",PROMOTIONAL,,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
11390,"A weekend promotional discount item representing a ₱550-off offer. It provides a promotional price reduction when applied to an eligible purchase.",PROMOTIONAL,,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
11391,"A weekend promotional discount item representing a ₱705-off offer. It is intended to provide a discount on qualifying products during the weekend promotion.",PROMOTIONAL,,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
10069,"An 8-channel network video recorder designed to manage and record surveillance footage from compatible IP cameras. It is suitable for homes, offices, and small business security installations requiring centralized video recording.",RECORDER,,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
11392,"A reusable black eco bag designed for carrying desktop computer products, accessories, and other purchases. It provides a practical packaging and carrying solution for customers.",SERVICES,,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
11402,"A reusable white eco bag designed for carrying desktop computer products and accessories. It offers a convenient and presentable way to package store purchases.",SERVICES,,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
4586,"Windows 11 Pro is a professional operating system designed for productivity, business, security, and everyday PC use. This package is a 64-bit English International DSP/OEI DVD version for compatible computers.",SOFTWARE,"Windows 11 ProFQC-1052864bit Eng Intl 1pk DSP OEI DVD.png","assets/products/Others/Windows 11 ProFQC-1052864bit Eng Intl 1pk DSP OEI DVD.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/4586-a.png?v=1770941301,easypc,name,HIGH,DOWNLOADED,276575,"title=Windows 11 Pro|FQC-10528|64bit Eng Intl 1pk DSP OEI DVD; exact/near title; saved 1000x1000 PNG"
6936,"A 512GB 2.5-inch SATA solid-state drive designed to provide faster and more responsive storage than traditional hard drives. It is suitable for operating systems, applications, games, and personal files.","SOLID STATE DRIVE","Adata SU650 Solid State Drive 512GB SATA 2.5.png","assets/products/Others/Adata SU650 Solid State Drive 512GB SATA 2.5.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/11323-a.png?v=1778809756,easypc,name,HIGH,DOWNLOADED,231176,"title=ESGaming 512GB SATA 2.5 Solid State Drive; token_ratio=0.78; saved 1000x1000 PNG"
11577,"A 512GB M.2 NVMe SSD using PCIe Gen 3x4 connectivity for responsive storage performance. Its compact design makes it suitable for compatible laptops and desktop PCs.","SOLID STATE DRIVE",,,https://cdn.shopify.com/s/files/1/0101/4864/2879/files/11100-a.png?v=1778105140,easypc,name,LOW,MATCH_UNCERTAIN,0,"title=Hiksemi Wave P 512GB PCIe Gen3 M.2 Solid State Drive; weak match ratio=0.60 hits=6/10"
11323,"A 512GB 2.5-inch SATA SSD designed to provide responsive storage for compatible computers. It is suitable for operating systems, applications, games, and general file storage.","SOLID STATE DRIVE","ESGaming 512GB SATA 2.5 Solid State Drive.png","assets/products/Others/ESGaming 512GB SATA 2.5 Solid State Drive.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/11323-a.png?v=1778809756,easypc,name,HIGH,DOWNLOADED,231176,"title=ESGaming 512GB SATA 2.5 Solid State Drive; exact/near title; saved 1000x1000 PNG"
11269,"A 256GB M.2 PCIe Gen3 SSD designed to provide fast and compact storage for compatible systems. It is suitable for operating systems, applications, and everyday files.","SOLID STATE DRIVE","Hiksemi Wave P 256GB PCIE Gen3 M.2 Solid State Drive.png","assets/products/Others/Hiksemi Wave P 256GB PCIE Gen3 M.2 Solid State Drive.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/11269-a.png?v=1778809790,easypc,name,HIGH,DOWNLOADED,387831,"title=Hiksemi Wave P 256GB PCIe Gen3 M.2 Solid State Drive; exact/near title; saved 1000x1000 PNG"
11152,"A 256GB 2.5-inch SATA SSD designed for practical storage upgrades on compatible computers. It can be used for operating systems, applications, and general file storage.","SOLID STATE DRIVE","Hiksemi Wave S 256B SATA 2.5 Solid State Drive.png","assets/products/Others/Hiksemi Wave S 256B SATA 2.5 Solid State Drive.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/11152-a.png?v=1778105156,easypc,name,HIGH,DOWNLOADED,387011,"title=Hiksemi Wave S 256GB SATA 2.5 Solid State Drive; token_ratio=0.89; saved 1000x1000 PNG"
10797,"A 1TB M.2 NVMe SSD designed to provide high-speed storage for operating systems, games, applications, and large files. Its compact M.2 form factor is suitable for compatible modern PCs.","SOLID STATE DRIVE","Lexar NM620 1TB M.2 NVME Solid State Drive.png","assets/products/Others/Lexar NM620 1TB M.2 NVME Solid State Drive.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/KingstonNV31TBPCIe4.0M.2NVMESolidStateDrive_2.png?v=1732689334,easypc,name,HIGH,DOWNLOADED,224457,"title=Kingston NV3 1TB PCIe 4.0 M.2 NVME Solid State Drive; token_ratio=0.75; saved 1000x1000 PNG"
10697,"A 256GB 2.5-inch SATA SSD designed for everyday storage upgrades. It provides a practical solution for improving boot times, application loading, and general system responsiveness.","SOLID STATE DRIVE","Lexar NQ100 256GB Solid State Drive SATA 2.5.png","assets/products/Others/Lexar NQ100 256GB Solid State Drive SATA 2.5.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/11152-a.png?v=1778105156,easypc,name,HIGH,DOWNLOADED,387011,"title=Hiksemi Wave S 256GB SATA 2.5 Solid State Drive; token_ratio=0.78; saved 1000x1000 PNG"
1909,"A 120GB 2.5-inch SATA SSD designed for basic storage and system upgrades. Its capacity is suitable for operating-system installation and essential applications on compatible computers.","SOLID STATE DRIVE","Lexar NS10 Lite Solid State Drive 120gb SATA 2.5.png","assets/products/Others/Lexar NS10 Lite Solid State Drive 120gb SATA 2.5.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/Lexar_NS10_Lite_Solid_State_Drive_120gb_SATA_2.5-a.png?v=1700795427,easypc,name,HIGH,DOWNLOADED,137947,"title=Lexar NS10 Lite Solid State Drive 120gb SATA 2.5; exact/near title; saved 600x500 PNG"
1681,"A 256GB 2.5-inch SATA SSD designed to provide responsive and quiet storage for compatible desktop and laptop systems. It is suitable for operating systems, applications, and everyday files.","SOLID STATE DRIVE","Team Group GX2 Solid State Drive 256gb SATA 2.5.jpg","assets/products/Others/Team Group GX2 Solid State Drive 256gb SATA 2.5.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/Team_Group_GX2_256gb_SATA_2.5_Solid_State_Drive-a.jpg?v=1700810263,easypc,name,HIGH,DOWNLOADED,48593,"title=Team Group GX2 256gb SATA 2.5 Faster Booting & File Transferring, Windows 10 Compatible ,Light weight Solid State Drive; token_ratio=1.00; saved 1000x1000 JPEG"
6856,"A 256GB M.2 PCIe NVMe SSD designed for fast and responsive storage performance. Its compact form factor makes it suitable for compatible laptops and desktop systems.","SOLID STATE DRIVE","Team Group MP33 256GB M.2 PCIe NVME Solid State Drive.jpg","assets/products/Others/Team Group MP33 256GB M.2 PCIe NVME Solid State Drive.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/Team_Group_MP33_256GB_-a.jpg?v=1695627238,easypc,name,HIGH,DOWNLOADED,55281,"title=Team Group MP33 256GB M.2 PCIe NVME Solid State Drive; exact/near title; saved 1000x1000 JPEG"
10804,"A 512GB M.2 NVMe SSD using PCIe Gen3.0 x4 connectivity and NVMe 1.3. It provides ample fast storage for operating systems, applications, games, and personal files.","SOLID STATE DRIVE","Team Group MP33 512GB M.2 PCIe Gen3.0 x4 NVME 1.3 Solid State Drive.png","assets/products/Others/Team Group MP33 512GB M.2 PCIe Gen3.0 x4 NVME 1.3 Solid State Drive.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/10804-a.png?v=1772007185,easypc,name,HIGH,DOWNLOADED,159672,"title=Team Group MP33 512GB M.2 PCIe Gen3.0 x4 NVME 1.3 Solid State Drive; exact/near title; saved 1000x1000 PNG"
11148,"A 1TB M.2 NVMe SSD using PCIe Gen 5 technology for high-speed storage performance. It is designed for demanding gaming, content creation, applications, and large-file workloads.","SOLID STATE DRIVE",,,https://cdn.shopify.com/s/files/1/0101/4864/2879/files/KingstonNV31TBPCIe4.0M.2NVMESolidStateDrive_2.png?v=1732689334,easypc,name,LOW,MATCH_UNCERTAIN,0,"title=Kingston NV3 1TB PCIe 4.0 M.2 NVME Solid State Drive; weak match ratio=0.55 hits=6/11"
10855,"A black portable Bluetooth speaker designed for convenient wireless audio playback. Its compact form makes it suitable for music, videos, and entertainment at home or on the go.",SPEAKER,"Edifier ES20 Portable Bluetooth Speaker Black.png","assets/products/Speaker/Edifier ES20 Portable Bluetooth Speaker Black.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/10856-e.png?v=1771439057,easypc,name,HIGH,DOWNLOADED,393380,"title=Edifier ES20 Portable Bluetooth Speaker Black; exact/near title; saved 1000x1000 PNG"
10856,"An ivory portable Bluetooth speaker designed for convenient wireless audio playback. It is suitable for casual music listening, multimedia entertainment, and compatible mobile devices.",SPEAKER,"Edifier ES20 Portable Bluetooth Speaker Ivory.png","assets/products/Speaker/Edifier ES20 Portable Bluetooth Speaker Ivory.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/10856-e.png?v=1771439057,easypc,name,HIGH,DOWNLOADED,393380,"title=Edifier ES20 Portable Bluetooth Speaker Black; token_ratio=0.83; saved 1000x1000 PNG"
422,"A compact USB-powered 2.0 speaker system designed for desktop computers and laptops. It provides a convenient audio solution for music, videos, games, and general multimedia.",SPEAKER,"Edifier M1250 Usb Powered 2.0 Speaker.jpg","assets/products/Speaker/Edifier M1250 Usb Powered 2.0 Speaker.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/Edifier_M1250_Usb_Powered_2.0_Speaker-a.jpg?v=1699422513,easypc,name,HIGH,DOWNLOADED,169080,"title=Edifier M1250 Usb Powered 2.0 Speaker; exact/near title; saved 1200x1200 JPEG"
503,"A black USB-powered speaker designed for convenient desktop and laptop audio. It is suitable for everyday multimedia, music, videos, and computer entertainment.",SPEAKER,"Edifier R12U Usb Powered Speaker Black.jpg","assets/products/Speaker/Edifier R12U Usb Powered Speaker Black.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/Edifier_R12U_Usb_Powered_Speaker_Black-a.jpg?v=1699488661,easypc,name,HIGH,DOWNLOADED,76012,"title=Edifier R12U Usb Powered Speaker Black; exact/near title; saved 1200x1200 JPEG"
9768,"A powered subwoofer designed to enhance low-frequency response and provide deeper bass. It is suitable for compatible desktop audio and entertainment systems.",SPEAKER,"Edifier T5 Powered Subwoofer.jpg","assets/products/Speaker/Edifier T5 Powered Subwoofer.jpg",,easypc,name,HIGH,DOWNLOADED,37625,"recovered orphan file; set_image previously failed"
10870,"A compact black mini speaker designed for basic desktop and personal audio playback. Its small footprint makes it suitable for space-conscious computer setups.",SPEAKER,"InPlay MS002 Mini Speaker Black.jpg","assets/products/Speaker/InPlay MS002 Mini Speaker Black.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/10870_a.png?v=1769115088,easypc,name,HIGH,DOWNLOADED,59007,"title=InPlay MS002 Mini Speaker Black; exact/near title; saved 1080x1080 PNG"
10832,"Black dual-mode 2.0 active monitor speakers designed for detailed audio playback. They are suitable for desktop listening, multimedia, music, and studio-style setups.",SPEAKER,"ORTIZAN C7 Dual-Mode 2.0 Studio Monitors, Active Monitor Speakers, Black.png","assets/products/Speaker/ORTIZAN C7 Dual-Mode 2.0 Studio Monitors, Active Monitor Speakers, Black.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/10832-d.png?v=1766706178,easypc,name,HIGH,DOWNLOADED,850856,"title=[Pre-Order]ORTIZAN C7 Dual-Mode 2.0 Studio Monitors, Active Monitor Speakers; token_ratio=1.00; saved 1000x1000 PNG"
10833,"White dual-mode 2.0 active monitor speakers designed to provide convenient and detailed audio playback. Their clean finish makes them suitable for desktop, multimedia, and studio-style setups.",SPEAKER,"ORTIZAN C7 Dual-Mode 2.0 Studio Monitors, Active Monitor Speakers, White.png","assets/products/Speaker/ORTIZAN C7 Dual-Mode 2.0 Studio Monitors, Active Monitor Speakers, White.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/10833-c.png?v=1766706193,easypc,name,HIGH,DOWNLOADED,703089,"title=[Pre-Order]ORTIZAN C7 Dual-Mode 2.0 Studio Monitors, Active Monitor Speakers; token_ratio=1.00; saved 1000x1000 PNG"
2991,"A 650VA/360W UPS with AVR and universal sockets designed to provide backup power and voltage regulation for compatible electronics. It is suitable for helping protect computers and other equipment from power interruptions and fluctuations.","UPS & AVR","APC Back-Ups BVX650I-PH 360 Watts 650va with Avr Universal Sockets Ups.jpg","assets/products/Others/APC Back-Ups BVX650I-PH 360 Watts 650va with Avr Universal Sockets Ups.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/APC_Back-Ups_BVX650I-PH_360_Watts_650va-a.jpg?v=1701314910,easypc,name,HIGH,DOWNLOADED,36267,"title=APC Back-Ups BVX650I-PH 360 Watts 650va with Avr Generator Compatible Universal Sockets Ups; token_ratio=1.00; saved 1200x1200 JPEG"
36,"A 220V automatic voltage regulator designed to stabilize electrical voltage supplied to connected equipment. It is suitable for compatible computers and electronics that require protection from voltage fluctuations.","UPS & AVR","Secure 220v Avr.jpg","assets/products/Others/Secure 220v Avr.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/Secure_220v_Avr-a.jpg?v=1700783761,easypc,name,HIGH,DOWNLOADED,34777,"title=Secure 220v Avr; exact/near title; saved 1000x1000 JPEG"
454,"A 650VA uninterruptible power supply designed to provide backup power for compatible electronic equipment. It can help maintain operation during short power interruptions and provide basic power protection.","UPS & AVR",,,,,error,NONE,DOWNLOAD_FAILED,0,"PHP failed: upsert C:\xampp\htdocs\TechPrime-AI\TechPrime-AI\scripts\_tmp_product.json
PHP Fatal error:  Uncaught PDOException: SQLSTATE[26000]: Invalid sql statement name: 7 ERROR:  prepared statement ""pdo_stmt_00000001"" does not exist in C:\xampp\htdocs\TechPrime-AI\TechPrime-AI\scripts\catalog_db.php:22
Stack trace:
#0 C:\xampp\htdocs\TechPrime-AI\TechPrime-AI\scripts\catalog_db.php(22): PDOStatement->execute(Array)
#1 C:\xampp\htdocs\TechPrime-AI\TechPrime-AI\scripts\catalog_db.php(67): has_column(Object(PDO), 'sku')
#2 {main}
  thrown in C:\xampp\htdocs\TechPrime-AI\TechPrime-AI\scripts\catalog_db.php on line 22


Fatal error: Uncaught PDOException: SQLSTATE[26000]: Invalid sql statement name: 7 ERROR:  prepared statement ""pdo_stmt_00000001"" does not exist in C:\xampp\htdocs\TechPrime-AI\TechPrime-AI\scripts\catalog_db.php:22
Stack trace:
#0 C:\xampp\htdocs\TechPrime-AI\TechPrime-AI\scripts\catalog_db.php(22): PDOStatement->execute(Array)
#1 C:\xampp\htdocs\TechPrime-AI\TechPrime-AI\scripts\catalog_db.php(67): has_column(Object(PDO), 'sku')
#2 {main}
  thrown in C:\xampp\htdocs\TechPrime-AI\TechPrime-AI\scripts\catalog_db.php on line 22
"
7405,"A 15.6-inch laptop backpack designed to carry and protect compatible laptops and accessories. It is provided as a promotional freebie and is suitable for school, office, and everyday travel.","VALUE PLUS",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
10686,"An AMD-branded backpack designed for carrying laptops, accessories, and personal belongings. It serves as a practical lifestyle and promotional item for technology users.","VALUE PLUS",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
4155,"An AMD stock heatsink and fan designed to cool compatible AMD processors. It provides a practical processor cooling solution for supported desktop systems.","VALUE PLUS",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
10791,"A computer mousepad designed to provide a consistent surface for smooth and controlled mouse movement. It is suitable for everyday computing, office work, and gaming setups.","VALUE PLUS",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
10012,"A bundled backpack designed to carry compatible laptops and computer accessories. It is provided as a promotional freebie with qualifying products or purchases.","VALUE PLUS",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
10013,"A TUF-branded backpack designed to accommodate compatible 15- to 17-inch laptops and accessories. It provides a convenient carrying solution for students, gamers, and mobile users.","VALUE PLUS",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
10159,"A reusable tumbler designed for convenient everyday beverage storage and transportation. It can also serve as a practical promotional or lifestyle accessory.","VALUE PLUS",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
3550,"A 120mm Cooler Master SickleFlow chassis fan designed to improve airflow inside a desktop PC. The red design adds a visual accent and the item is provided as a promotional freebie.","VALUE PLUS",,,,,rejected_wrong_variant,NONE,NOT_FOUND,0,"Matched SickleFlow ARGB 3IN1 pack; CSV is Sickleflow 120 Red freebie"
10665,"A transparent reusable cup with a straw designed for convenient everyday beverage use. Its simple design makes it suitable as a promotional or lifestyle accessory.","VALUE PLUS",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
4816,"A Gigabyte Aorus-branded cap designed as a lifestyle accessory for PC and gaming enthusiasts. It provides a casual way to represent the Aorus gaming brand.","VALUE PLUS",,,https://cdn.shopify.com/s/files/1/0101/4864/2879/products/2515-a.jpg?v=1588508688,easypc,name,LOW,MATCH_UNCERTAIN,0,"title=Gigabyte Aorus 280mm AIO CPU Liquid Cooler RGB; weak match ratio=0.67 hits=2/3"
6710,"An Intel LGA 1700 mounting kit designed for compatible CPU coolers including the listed BK-series models. It provides the necessary mounting hardware for installing supported coolers on compatible Intel processors.","VALUE PLUS",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
6578,"An MSI-branded computer mouse designed for convenient cursor control during everyday computing. It is offered as a promotional freebie and is suitable for compatible desktops and laptops.","VALUE PLUS",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
5653,"An MSI-branded mousepad designed to provide a consistent surface for smooth mouse movement. It is provided as a promotional freebie and complements desktop or gaming setups.","VALUE PLUS",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
10311,"An ASUS-branded T-shirt designed as promotional apparel for technology and gaming enthusiasts. It provides casual everyday wear while showcasing ASUS branding.","VALUE PLUS",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
10312,"An ASUS-branded reusable tumbler designed for convenient everyday beverage use. It serves as a practical promotional accessory for ASUS customers and technology enthusiasts.","VALUE PLUS",,,,,rejected_wrong_variant,NONE,NOT_FOUND,0,"Matched Asus RT-AX55 router; CSV is Powered by Asus Tumbler"
9982,"An MSI-branded jacket designed as promotional apparel for gaming and technology enthusiasts. It provides everyday wearability while showcasing MSI branding.","VALUE PLUS",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
9981,"An MSI-branded T-shirt designed as casual promotional apparel for PC and gaming enthusiasts. It provides a simple way to represent the MSI brand in everyday wear.","VALUE PLUS",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
4156,"A Powerlogic Agile cooling fan offered as a promotional freebie for compatible desktop PC systems. It can be used to help improve airflow and internal temperature management when properly installed.","VALUE PLUS",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
11219,"An M.2 NVMe heatsink designed to help dissipate heat from compatible PCIe M.2 SSDs. It can help manage storage temperatures and maintain more consistent performance during sustained workloads.","VALUE PLUS",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
